Latitude;Longitude;Altitude;CD_setor;N egg;N larvae;N pupae;N adults;A1;A2;B;C;D1;D2;E;Type
-11.3119540678;-37.542370682;0;280630505000038;0;0;0;0;1;0;3;0;2;3;0;R
-11.3119478228;-37.544889456;0;280630505000038;0;0;0;0;0;0;4;0;0;0;0;R
-11.3121257038;-37.546098317;0;280630505000038;0;0;0;0;1;2;2;0;1;4;0;R
-11.3134458348;-37.547923686;0;280630505000038;0;0;0;0;0;1;0;0;1;1;0;R
-11.3170061918;-37.55183184;0;280630505000038;0;0;0;0;0;1;4;0;0;0;0;R
-11.3173046638;-37.551412861;0;280630505000038;0;0;0;0;1;1;4;0;0;2;0;R
-11.3227284208;-37.553311679;0;280630505000038;0;0;0;0;0;1;2;0;0;1;0;R
-11.3212394018;-37.556745342;0;280630505000038;0;0;0;25;1;0;0;0;2;3;0;R
-11.3212283028;-37.556834711;0;280630505000038;0;0;0;0;1;1;1;0;0;4;0;R
-11.3221123878;-37.557540139;0;280630505000038;158;0;0;0;1;0;2;0;1;3;0;R
-11.3225641318;-37.557803794;0;280630505000038;0;0;0;0;0;2;2;0;1;3;0;R
-11.3233657788;-37.557816849;0;280630505000038;0;0;0;0;1;1;2;0;1;1;0;R
-11.3245252428;-37.55762463;0;280630505000038;0;29;0;0;0;1;1;0;1;3;0;R
-11.3250575458;-37.557502867;0;280630505000038;0;0;0;0;0;1;4;0;1;0;0;R
-11.3260566248;-37.557065722;0;280630505000038;0;0;0;0;1;1;0;0;1;2;0;R
-11.3270587378;-37.556677748;0;280630505000038;0;0;0;0;0;1;4;0;0;2;0;R
-11.3290726428;-37.55602554;0;280630505000038;0;0;0;0;1;1;1;0;2;4;0;R
-11.3306324948;-37.555138472;0;280630505000038;0;0;0;0;1;1;3;0;1;1;0;R
-11.3332061098;-37.552468727;0;280630505000038;0;0;0;0;0;2;3;0;2;1;0;R
-11.3341984268;-37.552316845;0;280630505000038;0;0;0;0;0;0;4;0;2;4;0;R
-11.3352622558;-37.552307947;0;280630505000038;0;0;0;0;1;0;0;0;1;1;0;R
-11.3361071058;-37.552399218;0;280630505000038;0;0;0;0;1;1;4;0;2;0;0;R
-11.3364552778;-37.552497845;0;280630505000038;0;0;0;0;1;1;1;0;2;0;0;R
-11.3371326638;-37.552787304;0;280630505000038;0;0;0;0;0;1;0;0;2;2;0;R
-11.3381815298;-37.553185681;0;280630505000038;0;0;0;0;1;0;2;0;2;0;0;R
-11.3390402848;-37.553271009;0;280630505000038;0;0;0;0;1;0;2;0;0;2;0;R
-11.3396986218;-37.553324547;0;280630505000038;0;0;0;0;0;2;1;0;1;2;0;R
-11.3399858298;-37.553353702;0;280630505000038;0;0;0;0;0;0;2;0;0;4;0;R
-11.3402965598;-37.553202677;0;280630505000038;0;0;0;0;0;2;3;0;1;4;0;R
-11.3415414218;-37.552564288;0;280630505000038;0;0;0;0;0;2;1;0;0;3;0;R
-11.3419324878;-37.552956033;0;280630505000038;0;0;0;0;1;1;2;0;2;4;0;R
-11.3423071218;-37.553788253;0;280630505000038;0;0;0;0;0;2;0;0;0;4;0;R
-11.3428600418;-37.554031932;0;280630505000038;0;10;0;0;0;0;1;0;2;4;0;R
-11.3437603128;-37.554117868;0;280630505000038;0;0;0;0;1;0;0;0;2;4;0;R
-11.3439724338;-37.554138116;0;280630505000038;0;0;0;0;1;1;2;0;2;1;0;R
-11.3449986518;-37.552929904;0;280630505000038;0;0;0;0;0;1;3;0;0;1;0;R
-11.3453426838;-37.55151956;0;280630505000038;0;0;0;0;0;1;3;0;1;0;0;R
-11.3459884738;-37.550508038;0;280630505000038;0;7;0;0;1;0;0;0;1;3;0;R
-11.3462388838;-37.549819813;0;280630505000038;0;0;0;0;0;2;2;0;2;0;0;R
-11.3462086698;-37.549224253;0;280630505000038;0;0;0;0;1;2;0;0;2;1;0;R
-11.3458141688;-37.54805462;0;280630505000038;0;0;0;0;1;2;4;0;2;4;0;R
-11.3459210808;-37.547270528;0;280630505000038;0;0;0;0;0;1;0;0;1;2;0;R
-11.3463072488;-37.546783716;0;280630505000038;0;0;0;0;0;1;2;0;2;4;0;R
-11.3467637958;-37.54616712;0;280630505000038;0;0;0;0;0;0;0;0;1;2;0;R
-11.3473372528;-37.544932899;0;280630505000038;0;0;0;0;1;0;4;0;2;2;0;R
-11.3473420748;-37.544716674;0;280630505000038;0;0;0;0;0;2;4;0;1;3;0;R
-11.3475597518;-37.544563319;0;280630505000038;0;0;0;0;1;0;3;0;1;0;0;R
-11.3487471568;-37.545143083;0;280630505000038;0;0;0;0;1;1;1;0;2;0;0;R
-11.3503388478;-37.545354954;0;280630505000038;0;0;0;0;1;1;3;0;2;2;0;R
-11.3516378788;-37.544478349;0;280630505000038;0;0;0;0;1;1;3;0;0;2;0;R
-11.3532703558;-37.541996487;0;280630505000038;0;0;0;0;1;2;3;0;2;3;0;R
-11.3541528348;-37.541340736;0;280630505000038;0;0;0;0;0;1;2;0;0;0;0;R
-11.3566650518;-37.540924815;0;280630505000038;0;0;0;0;0;0;3;0;2;0;0;R
-11.3578774528;-37.541175468;0;280630505000038;0;26;0;0;1;0;2;0;2;3;0;R
-11.3586456778;-37.541180673;0;280630505000038;0;0;0;0;0;0;3;0;2;2;0;R
-11.3589083818;-37.541078938;0;280630505000038;0;0;0;0;0;1;1;0;0;3;0;R
-11.3596813608;-37.540313978;0;280630505000038;0;0;0;0;1;0;0;0;0;4;0;R
-11.3599117108;-37.53956172;0;280630505000038;0;0;0;0;1;0;0;0;1;2;0;R
-11.3595155378;-37.536127484;0;280630505000038;0;0;0;0;1;0;1;0;0;1;0;R
-11.3589118568;-37.534728833;0;280630505000038;0;0;0;0;1;1;3;0;0;3;0;R
-11.3581833818;-37.533697248;0;280630505000038;0;0;0;0;1;0;2;0;1;4;0;R
-11.3578346768;-37.532701088;0;280630505000038;0;0;0;0;1;1;4;0;0;4;0;R
-11.3584277798;-37.529903185;0;280630505000038;0;0;0;0;0;1;1;0;0;1;0;R
-11.3582336868;-37.529208065;0;280630505000038;0;0;0;0;0;1;1;0;0;1;0;R
-11.3582879198;-37.527512785;0;280630505000038;0;0;0;0;1;0;3;0;2;1;0;R
-11.3586722408;-37.526807414;0;280630505000038;0;0;0;0;1;0;1;0;2;0;0;R
-11.3584421268;-37.525798761;0;280630505000038;0;0;0;0;0;0;0;0;1;0;0;R
-11.3574198568;-37.525666351;0;280630505000038;0;0;0;0;0;2;0;0;1;1;0;R
-11.3567856148;-37.52536699;0;280630505000038;0;0;0;0;0;0;3;0;2;1;0;R
-11.3537807978;-37.524713735;0;280630505000038;0;0;0;0;1;0;0;0;2;1;0;R
-11.3530370338;-37.524158393;0;280630505000038;0;0;0;0;1;0;3;0;1;3;0;R
-11.3529381018;-37.522609815;0;280630505000038;0;0;0;0;1;1;1;0;1;2;0;R
-11.3530082198;-37.522116601;0;280630505000038;0;0;0;0;1;0;3;0;0;3;0;R
-11.3522256548;-37.521066215;0;280630505000038;0;0;0;0;1;0;4;0;1;3;0;R
-11.3519367408;-37.51933615;0;280630505000038;0;0;0;0;0;1;4;0;1;1;0;R
-11.3506076668;-37.51752887;0;280630505000038;0;0;0;0;1;0;1;0;1;0;0;R
-11.3501089958;-37.517192157;0;280630505000038;0;0;0;0;1;1;3;0;1;4;0;R
-11.3494304048;-37.517103707;0;280630505000038;0;0;0;0;1;2;0;0;0;2;0;R
-11.3490945708;-37.516913382;0;280630505000038;0;0;0;0;0;1;4;0;2;4;0;R
-11.3490742418;-37.516519101;0;280630505000038;0;0;0;0;0;0;3;0;1;3;0;R
-11.3481253338;-37.514673819;0;280630505000038;0;0;0;0;0;0;0;0;1;2;0;R
-11.3480171358;-37.513034056;0;280630505000038;0;0;0;0;1;1;1;0;2;3;0;R
-11.3481413778;-37.512300921;0;280630505000038;0;0;0;0;0;1;4;0;0;4;0;R
-11.3489190748;-37.510849314;0;280630505000038;0;0;0;0;0;2;4;0;2;0;0;R
-11.3496658118;-37.509809683;0;280630505000038;0;0;0;0;1;1;2;0;2;4;0;R
-11.3497707148;-37.509397003;0;280630505000038;0;0;0;0;0;0;4;0;1;4;0;R
-11.3492317338;-37.508246028;0;280630505000038;0;0;0;0;1;1;3;0;1;3;0;R
-11.3487779248;-37.507917695;0;280630505000038;0;0;0;0;1;1;4;0;1;2;0;R
-11.3485495288;-37.507377865;0;280630505000038;0;0;0;0;0;0;0;0;0;1;0;R
-11.3491556548;-37.504178263;0;280630505000038;0;0;0;0;1;0;4;0;2;3;0;R
-11.3491539298;-37.503353453;0;280630505000038;0;0;0;0;0;2;3;0;2;0;0;R
-11.3484338968;-37.502413209;0;280630505000038;0;0;0;0;0;0;1;0;0;3;0;R
-11.3471646248;-37.501732939;0;280630505000038;0;0;0;0;0;0;4;0;0;3;0;R
-11.3469541078;-37.501185637;0;280630505000038;0;0;0;0;1;0;2;0;0;1;0;R
-11.3468815588;-37.499352003;0;280630505000038;0;0;0;0;0;2;0;0;1;2;0;R
-11.3469613658;-37.499104134;0;280630505000038;0;0;0;0;1;2;1;0;0;4;0;R
-11.3475749938;-37.498698132;0;280630505000038;0;0;0;0;0;1;4;0;1;3;0;R
-11.3480509108;-37.49819198;0;280630505000038;0;0;0;0;0;2;4;0;1;4;0;R
-11.3484810198;-37.497465555;0;280630505000038;0;0;0;0;0;2;1;0;1;3;0;R
-11.3499928718;-37.496119199;0;280630505000038;0;0;0;0;0;0;4;0;0;2;0;R
-11.3513093418;-37.493666721;0;280630505000038;0;0;0;0;1;2;0;0;0;3;0;R
-11.3513865328;-37.492869358;0;280630505000038;0;0;0;0;0;0;2;0;1;1;0;R
-11.3508022308;-37.491782567;0;280630505000038;0;0;0;0;1;2;4;0;2;3;0;R
-11.3508177788;-37.491214574;0;280630505000038;0;0;0;0;1;2;4;0;2;4;0;R
-11.3520330928;-37.488404664;0;280630505000038;0;0;0;0;0;1;1;0;2;4;0;R
-11.3525898018;-37.48768632;0;280630505000038;0;0;0;0;1;1;2;0;2;0;0;R
-11.3534267468;-37.486886261;0;280630505000038;0;0;0;0;1;1;0;0;1;4;0;R
-11.3536675768;-37.486250808;0;280630505000038;0;0;0;0;1;1;1;0;0;3;0;R
-11.3537990658;-37.485573184;0;280630505000038;0;0;0;0;0;2;1;0;2;0;0;R
-11.3537849298;-37.484583921;0;280630505000038;0;0;0;0;1;2;2;0;0;0;0;R
-11.3541666798;-37.483106945;0;280630505000038;0;0;0;0;1;1;2;0;1;1;0;R
-11.3541497938;-37.481759976;0;280630505000038;0;0;0;0;0;0;1;0;1;1;0;R
-11.3545909428;-37.481272335;0;280630505000038;0;0;0;0;0;2;3;0;2;0;0;R
-11.3549594908;-37.481068857;0;280630505000038;0;0;0;0;1;0;2;0;1;3;0;R
-11.3550839338;-37.478759208;0;280630505000038;0;0;0;0;0;1;0;0;1;2;0;R
-11.3543671388;-37.478121647;0;280630505000038;0;0;0;0;0;0;2;0;0;4;0;R
-11.3539287278;-37.477271256;0;280630505000038;0;0;0;0;1;1;3;0;1;0;0;R
-11.3539542698;-37.476905455;0;280630505000038;0;0;0;0;1;0;2;0;1;0;0;R
-11.3544228368;-37.476700645;0;280630505000038;0;0;0;0;0;2;3;0;2;4;0;R
-11.3550224908;-37.475633781;0;280630505000038;0;0;0;0;0;0;4;0;1;3;0;R
-11.3560124838;-37.474622735;0;280630505000038;0;0;0;0;0;0;1;0;1;4;0;R
-11.3563081408;-37.474117071;0;280630505000038;0;0;0;0;1;0;2;0;2;0;0;R
-11.3562836438;-37.472052614;0;280630505000038;0;0;0;0;0;1;3;0;0;3;0;R
-11.3162562068;-37.423170025;0;280630505000039;0;0;0;0;1;2;0;0;0;3;0;R
-11.3163211998;-37.424657377;0;280630505000039;0;0;0;0;1;1;1;0;0;0;0;R
-11.3139877228;-37.428959898;0;280630505000039;0;0;0;0;0;0;1;0;1;3;0;R
-11.3122147228;-37.429448829;0;280630505000039;122;0;0;0;1;2;1;0;1;3;0;R
-11.3114120468;-37.429475185;0;280630505000039;0;0;0;0;0;0;0;0;0;0;0;R
-11.3113254108;-37.429367588;0;280630505000039;0;0;0;0;1;0;0;0;2;0;0;R
-11.3112819588;-37.429313625;0;280630505000039;0;0;0;0;1;2;4;0;2;1;0;R
-11.3112394858;-37.429260876;0;280630505000039;0;0;0;0;0;2;1;0;1;0;0;R
-11.3108186768;-37.428738259;0;280630505000039;0;0;0;0;0;1;1;0;1;2;0;R
-11.3092302998;-37.422820753;0;280630505000039;0;0;0;0;1;1;4;0;2;3;0;R
-11.3095400448;-37.422239861;0;280630505000039;0;0;0;0;0;0;0;0;2;1;0;R
-11.3106901788;-37.42003847;0;280630505000039;0;0;0;0;0;0;2;0;0;3;0;R
-11.3108797938;-37.417818804;0;280630505000039;0;0;0;0;0;1;0;0;1;1;0;R
-11.3110947268;-37.417268006;0;280630505000039;0;0;29;0;1;1;1;0;1;3;0;R
-11.3117983388;-37.415794826;0;280630505000039;0;0;0;0;0;0;3;0;2;3;0;R
-11.3119353718;-37.415529666;0;280630505000039;0;0;0;0;0;1;0;0;0;4;0;R
-11.3119885298;-37.415481024;0;280630505000039;0;0;0;0;0;0;4;0;1;1;0;R
-11.3120273018;-37.415438887;0;280630505000039;0;0;0;0;0;1;1;0;1;0;0;R
-11.3122470448;-37.415479969;0;280630505000039;0;0;0;0;1;2;4;0;2;3;0;R
-11.3157413538;-37.418371774;0;280630505000039;0;0;0;0;1;1;1;0;0;0;0;R
-11.3162562068;-37.423170025;0;280630505000039;0;0;0;0;1;2;0;0;1;0;0;R
-11.3106901788;-37.42003847;0;280630505000004;0;0;0;0;1;0;0;0;1;3;0;R
-11.3095400448;-37.422239861;0;280630505000004;0;0;0;0;1;0;3;0;0;0;0;R
-11.3092302998;-37.422820753;0;280630505000004;0;0;0;0;0;1;1;0;1;4;0;R
-11.3108186768;-37.428738259;0;280630505000004;0;0;0;0;1;2;1;0;1;1;0;R
-11.3112394858;-37.429260876;0;280630505000004;0;0;0;0;0;0;3;0;1;0;0;R
-11.3112819588;-37.429313625;0;280630505000004;0;0;0;0;1;1;4;0;1;4;0;R
-11.3113254108;-37.429367588;0;280630505000004;0;0;0;0;0;2;4;0;0;2;0;R
-11.3114120468;-37.429475185;0;280630505000004;0;0;0;0;0;0;3;0;2;2;0;R
-11.3122147228;-37.429448829;0;280630505000004;0;0;0;0;1;1;1;0;1;1;0;R
-11.3139877228;-37.428959898;0;280630505000004;0;0;0;0;1;1;2;0;0;1;0;R
-11.3163211998;-37.424657377;0;280630505000004;0;0;0;0;1;2;4;0;1;1;0;R
-11.3162562068;-37.423170025;0;280630505000004;0;0;0;0;0;1;2;0;0;4;0;R
-11.3137339698;-37.423205621;0;280630505000004;0;0;0;0;1;2;2;0;0;4;0;R
-11.3133885038;-37.423194606;0;280630505000004;0;0;0;0;1;1;0;0;2;3;0;R
-11.3134068828;-37.422578564;0;280630505000004;0;0;0;0;0;0;2;0;0;0;0;R
-11.3133542868;-37.421899786;0;280630505000004;0;0;0;0;0;2;0;0;0;0;0;R
-11.3132441288;-37.421599869;0;280630505000004;0;0;0;0;0;1;1;0;0;3;0;R
-11.3131985888;-37.421376751;0;280630505000004;0;0;0;0;1;0;0;0;1;2;0;R
-11.3131795578;-37.421087843;0;280630505000004;0;0;0;0;1;0;2;0;2;1;0;R
-11.3131818738;-37.420816794;0;280630505000004;0;0;0;0;0;1;4;0;0;1;0;R
-11.3131109348;-37.420804698;0;280630505000004;0;0;0;0;0;2;4;0;2;1;0;R
-11.3128920948;-37.420668027;0;280630505000004;0;0;0;0;1;0;0;0;0;4;0;R
-11.3127814968;-37.420587862;0;280630505000004;0;0;0;0;0;2;0;0;0;4;0;R
-11.3126732538;-37.420502523;0;280630505000004;0;0;0;0;1;0;3;0;2;3;0;R
-11.3125794788;-37.420438986;0;280630505000004;0;0;0;0;1;2;1;0;1;0;0;R
-11.3123529938;-37.420283325;0;280630505000004;0;0;0;0;1;0;0;0;1;4;0;R
-11.3122995968;-37.42023497;0;280630505000004;0;0;0;0;1;2;0;0;2;2;0;R
-11.3119070368;-37.419945088;0;280630505000004;0;0;0;0;1;1;1;0;2;0;0;R
-11.3118265578;-37.419938537;0;280630505000004;0;0;0;0;1;2;1;0;0;3;0;R
-11.3117408658;-37.420047293;0;280630505000004;0;0;0;0;0;0;1;0;2;4;0;R
-11.3115509528;-37.420423711;0;280630505000004;0;0;0;0;1;1;0;0;1;3;0;R
-11.3114961708;-37.420468402;0;280630505000004;0;0;0;0;1;1;1;0;0;4;0;R
-11.3114665828;-37.420475693;0;280630505000004;0;0;0;0;0;2;4;0;0;3;0;R
-11.3114287868;-37.420482069;0;280630505000004;0;0;0;0;1;1;1;0;0;2;0;R
-11.3113957948;-37.420471077;0;280630505000004;0;0;0;0;0;1;4;0;1;2;0;R
-11.3113639558;-37.420451749;0;280630505000004;0;0;0;0;1;2;3;0;1;2;0;R
-11.3112859488;-37.420403159;0;280630505000004;0;0;0;0;1;2;2;0;2;0;0;R
-11.3110290488;-37.420253668;0;280630505000004;0;0;0;0;0;2;0;0;1;4;0;R
-11.3106901788;-37.42003847;0;280630505000004;0;0;0;0;0;0;2;0;0;4;0;R
-11.3162562068;-37.423170025;0;280630505000005;0;0;0;0;1;2;4;0;2;4;0;R
-11.3157413538;-37.418371774;0;280630505000005;0;0;0;0;1;0;2;0;2;0;0;R
-11.3122470448;-37.415479969;0;280630505000005;0;0;0;0;1;0;1;0;0;1;0;R
-11.3120273018;-37.415438887;0;280630505000005;0;0;0;0;0;1;0;0;1;2;0;R
-11.3119885298;-37.415481024;0;280630505000005;0;0;0;0;1;1;2;0;2;4;0;R
-11.3119353718;-37.415529666;0;280630505000005;0;0;0;0;0;0;0;0;2;4;0;R
-11.3117983388;-37.415794826;0;280630505000005;0;0;0;0;0;1;2;0;2;2;0;R
-11.3110947268;-37.417268006;0;280630505000005;0;0;0;0;1;2;3;0;0;2;0;R
-11.3108797938;-37.417818804;0;280630505000005;0;0;0;0;0;0;3;0;2;0;0;R
-11.3106901788;-37.42003847;0;280630505000005;0;0;0;0;0;0;2;0;0;1;0;R
-11.3110290488;-37.420253668;0;280630505000005;0;0;0;0;1;0;2;0;0;4;0;R
-11.3112859488;-37.420403159;0;280630505000005;0;0;0;0;1;0;4;0;2;0;0;R
-11.3113639558;-37.420451749;0;280630505000005;0;0;0;0;0;2;3;0;0;3;0;R
-11.3113957948;-37.420471077;0;280630505000005;0;0;0;0;1;2;1;0;2;0;0;R
-11.3114287868;-37.420482069;0;280630505000005;0;0;0;0;0;1;3;0;1;2;0;R
-11.3114665828;-37.420475693;0;280630505000005;0;0;0;0;0;0;4;0;0;2;0;R
-11.3114961708;-37.420468402;0;280630505000005;0;0;0;0;1;2;3;0;1;3;0;R
-11.3115509528;-37.420423711;0;280630505000005;0;0;0;0;1;2;0;0;0;0;0;R
-11.3117408658;-37.420047293;0;280630505000005;0;0;0;0;1;1;0;0;0;1;0;R
-11.3118265578;-37.419938537;0;280630505000005;0;0;0;0;1;0;0;0;0;1;0;R
-11.3119070368;-37.419945088;0;280630505000005;0;0;0;0;0;2;0;0;0;1;0;R
-11.3122995968;-37.42023497;0;280630505000005;0;0;0;0;1;0;3;0;0;4;0;R
-11.3123529938;-37.420283325;0;280630505000005;0;0;0;0;0;2;4;0;0;3;0;R
-11.3125794788;-37.420438986;0;280630505000005;0;0;0;0;0;1;2;0;1;1;0;R
-11.3126732538;-37.420502523;0;280630505000005;0;0;0;0;0;0;2;0;2;0;0;R
-11.3127814968;-37.420587862;0;280630505000005;0;0;24;0;1;2;2;0;0;1;0;R
-11.3128920948;-37.420668027;0;280630505000005;0;0;0;0;0;2;3;0;0;1;0;R
-11.3131109348;-37.420804698;0;280630505000005;0;0;0;0;0;1;0;0;2;1;0;R
-11.3131818738;-37.420816794;0;280630505000005;0;0;0;0;0;0;3;0;1;4;0;R
-11.3131795578;-37.421087843;0;280630505000005;0;0;0;0;0;1;1;0;1;4;0;R
-11.3131985888;-37.421376751;0;280630505000005;0;0;0;0;0;2;3;0;1;0;0;R
-11.3132441288;-37.421599869;0;280630505000005;0;0;0;0;0;2;2;0;1;2;0;R
-11.3133542868;-37.421899786;0;280630505000005;0;0;0;0;1;0;0;0;0;1;0;R
-11.3134068828;-37.422578564;0;280630505000005;142;0;0;0;1;0;4;0;1;4;0;R
-11.3133885038;-37.423194606;0;280630505000005;0;0;0;0;0;0;0;0;0;1;0;R
-11.3137339698;-37.423205621;0;280630505000005;0;0;0;0;1;1;4;0;0;0;0;R
-11.3162562068;-37.423170025;0;280630505000005;0;0;0;25;1;1;0;0;0;1;0;R
-11.3980340708;-37.412250891;0;280630505000007;0;0;0;0;1;1;3;0;1;0;0;R
-11.3974559948;-37.412021443;0;280630505000007;0;0;0;0;0;2;0;0;2;0;0;R
-11.3973578018;-37.412090811;0;280630505000007;0;0;0;0;1;2;3;0;0;0;0;R
-11.3973599718;-37.412134936;0;280630505000007;0;0;0;0;1;1;4;0;0;4;0;R
-11.3973601598;-37.412378645;0;280630505000007;0;0;0;0;0;2;0;0;0;3;0;R
-11.3972710068;-37.41262708;0;280630505000007;0;0;0;0;1;1;3;0;1;1;0;R
-11.3970902388;-37.412952682;0;280630505000007;0;0;0;0;0;2;4;0;1;2;0;R
-11.3969648158;-37.413140859;0;280630505000007;176;0;0;0;1;2;1;0;1;3;0;R
-11.3968076938;-37.413333292;0;280630505000007;0;0;0;0;1;2;1;0;2;2;0;R
-11.3966827688;-37.413610818;0;280630505000007;0;0;0;0;1;1;0;0;1;3;0;R
-11.3965625168;-37.413897339;0;280630505000007;0;0;0;0;1;1;4;0;1;2;0;R
-11.3964654348;-37.414168602;0;280630505000007;0;0;0;0;1;2;4;0;2;4;0;R
-11.3963356298;-37.414727619;0;280630505000007;0;0;0;0;1;0;0;0;2;4;0;R
-11.3962145418;-37.415345884;0;280630505000007;0;0;0;0;0;0;2;0;1;0;0;R
-11.3964884508;-37.415373403;0;280630505000007;0;0;0;0;1;1;2;0;0;1;0;R
-11.3965092758;-37.415314245;0;280630505000007;0;0;0;0;0;1;2;0;1;3;0;R
-11.3965890278;-37.415327924;0;280630505000007;0;0;0;0;1;0;1;0;1;3;0;R
-11.3969238588;-37.415459798;0;280630505000007;0;0;0;0;0;2;3;0;0;4;0;R
-11.3980340708;-37.412250891;0;280630505000007;0;0;0;0;1;2;1;0;0;0;0;R
-11.3984453328;-37.410794272;0;280630505000008;0;0;0;0;1;0;1;0;1;3;0;R
-11.3978131018;-37.41056074;0;280630505000008;0;0;0;0;0;0;3;0;0;1;0;R
-11.3973525248;-37.410425802;0;280630505000008;0;0;0;0;0;2;1;0;0;1;0;R
-11.3971617138;-37.41034925;0;280630505000008;0;0;0;0;1;1;0;0;0;2;0;R
-11.3969586838;-37.410264654;0;280630505000008;0;0;0;0;1;1;0;0;0;2;0;R
-11.3966456798;-37.410180058;0;280630505000008;0;0;0;0;1;2;3;0;0;2;0;R
-11.3964341898;-37.410129301;0;280630505000008;0;0;0;0;1;0;3;0;0;1;0;R
-11.3962911038;-37.410081671;0;280630505000008;0;0;0;0;0;0;0;0;0;1;0;R
-11.3960530508;-37.410028931;0;280630505000008;0;0;0;0;1;0;1;0;2;2;0;R
-11.3959012358;-37.409968569;0;280630505000008;0;0;0;0;1;1;1;0;2;1;0;R
-11.3957912618;-37.409917811;0;280630505000008;0;0;0;0;1;0;3;0;0;4;0;R
-11.3955882318;-37.409841675;0;280630505000008;0;0;0;0;1;0;4;0;0;4;0;R
-11.3954105798;-37.409773998;0;280630505000008;0;0;0;0;1;0;4;0;1;0;0;R
-11.3948522478;-37.409672483;0;280630505000008;0;0;0;0;1;0;4;0;2;4;0;R
-11.3939047748;-37.409917811;0;280630505000008;0;0;0;0;1;1;1;0;1;2;0;R
-11.3931011138;-37.410087003;0;280630505000008;0;0;0;0;1;0;3;0;2;0;0;R
-11.3926552658;-37.410986009;0;280630505000008;0;0;0;0;1;2;0;0;0;4;0;R
-11.3925850788;-37.411127532;0;280630505000008;0;0;0;0;1;2;0;0;2;2;0;R
-11.3937724878;-37.414111776;0;280630505000008;0;0;0;0;0;0;0;0;0;0;0;R
-11.3938558058;-37.414348688;0;280630505000008;0;0;0;0;0;0;3;0;2;1;0;R
-11.3947959248;-37.414853334;0;280630505000008;0;0;0;0;1;1;3;0;2;1;0;R
-11.3956162878;-37.415275943;0;280630505000008;0;0;0;0;1;2;1;0;1;2;0;R
-11.3961818238;-37.415566067;0;280630505000008;0;0;0;0;0;2;4;0;0;1;0;R
-11.3962145418;-37.415345884;0;280630505000008;0;0;0;0;0;0;3;0;2;3;0;R
-11.3963356298;-37.414727619;0;280630505000008;0;0;0;0;0;0;1;0;0;4;0;R
-11.3964654348;-37.414168602;0;280630505000008;0;0;0;0;1;0;3;0;2;4;0;R
-11.3965625168;-37.413897339;0;280630505000008;0;0;0;0;1;1;0;0;2;1;0;R
-11.3966827688;-37.413610818;0;280630505000008;0;0;0;0;0;0;3;0;0;3;0;R
-11.3968076938;-37.413333292;0;280630505000008;0;0;0;0;1;0;0;0;0;3;0;R
-11.3969648158;-37.413140859;0;280630505000008;0;0;0;0;1;0;4;0;2;2;0;R
-11.3970902388;-37.412952682;0;280630505000008;0;0;0;0;1;1;3;0;2;4;0;R
-11.3972710068;-37.41262708;0;280630505000008;0;0;0;0;1;2;4;0;2;0;0;R
-11.3973601598;-37.412378645;0;280630505000008;0;0;0;0;1;0;0;0;1;1;0;R
-11.3973599718;-37.412134936;0;280630505000008;0;0;0;0;1;2;0;0;1;1;0;R
-11.3973578018;-37.412090811;0;280630505000008;0;0;0;0;0;0;1;0;1;2;0;R
-11.3974559948;-37.412021443;0;280630505000008;0;0;0;0;1;2;0;0;1;2;0;R
-11.3980340708;-37.412250891;0;280630505000008;0;0;0;0;0;1;1;0;2;3;0;R
-11.3981487638;-37.4118965;0;280630505000008;0;0;0;0;1;0;0;0;2;4;0;R
-11.3984453328;-37.410794272;0;280630505000008;0;0;0;0;0;1;4;0;1;2;0;R
-11.4311395498;-37.453320536;0;280630505000009;0;0;0;0;1;2;2;0;2;1;0;R
-11.4309644478;-37.452002182;0;280630505000009;0;0;0;0;0;2;4;0;0;1;0;R
-11.4306619298;-37.450358788;0;280630505000009;0;0;0;0;0;0;1;0;1;1;0;R
-11.4293213078;-37.450203661;0;280630505000009;0;0;0;0;0;2;1;0;1;4;0;R
-11.4289900058;-37.449693332;0;280630505000009;0;0;0;0;1;2;0;0;0;3;0;R
-11.4288402598;-37.449708459;0;280630505000009;0;0;0;0;0;1;2;0;0;0;0;R
-11.4287207988;-37.451390344;0;280630505000009;0;0;0;0;1;2;1;0;1;1;0;R
-11.4286604328;-37.453978216;0;280630505000009;0;0;0;0;1;2;0;0;1;1;0;R
-11.4302229808;-37.458643306;0;280630505000009;0;0;0;0;0;1;4;0;0;4;0;R
-11.4317410458;-37.457790702;0;280630505000009;0;0;0;0;1;2;3;0;2;2;0;R
-11.4311395498;-37.453320536;0;280630505000009;0;0;0;0;1;0;4;0;0;0;0;R
-11.4358804688;-37.470486021;0;280630505000010;0;0;0;0;0;0;4;0;2;3;0;R
-11.4344014898;-37.468430114;0;280630505000010;0;0;0;0;0;2;4;0;1;2;0;R
-11.4341609088;-37.468358909;0;280630505000010;0;0;0;0;1;0;4;0;2;0;0;R
-11.4251320568;-37.465686629;0;280630505000010;0;0;0;0;1;2;2;0;2;1;0;R
-11.4251967598;-37.466475316;0;280630505000010;0;0;0;0;1;2;4;0;2;2;0;R
-11.4267540908;-37.469855877;0;280630505000010;0;0;0;0;1;1;0;0;0;0;0;R
-11.4268683338;-37.469884764;0;280630505000010;0;0;0;0;1;1;2;0;1;3;0;R
